target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,2NDFL,elementary,,19742,0,0,,,30.983561644,1.498630137,,,10.054794521,122717
0,OTHER,elementary,,20000,0,0,0,4.1453629032,25.768178756,0.9873568381,0,0,5.6284527285,122719
0,OTHER,elementary,Corporate,58750,0,1,0,75.723409498,45.095920353,0.4866307358,0,0,0.0082191781,122726
0,OTHER,elementary,Corporate,59443,0,1,2,0.4988575269,37.093188113,0.5221498615,0,0,2.2849315068,122728
0,OTHER,elementary,Corporate,59443,0,1,2,0.4988575269,37.093188113,0.5221498615,0,0,2.2849315068,122730
0,OTHER,elementary,Corporate,34374,0,1,0,9.7290546595,44.016438356,2.3890410959,1,1,9.9726027397,122732
0,2NDFL,elementary,,28275,0,0,,,31.580821918,0.6732839284,,,6.2082191781,122733
0,OTHER,advanced,,40000,0,0,1,0.4638888889,34.178082192,0.301369863,1,1,10.054794521,122735
0,2NDFL,elementary,,25256,0,0,0,1.8200716846,43.994535519,22.375918856,0,0,9.1950969384,122741
0,OTHER,elementary,,25000,0,0,,,28.678748409,5.8410958904,,,8.2136986301,122758
0,OTHER,elementary,,45000,0,0,0,0.8281137993,38.731506849,3.5150684932,1,1,10.498630137,122762
0,OTHER,elementary,Corporate,55103,0,1,,,28.317508796,0.5333557901,,,2,122764
0,OTHER,advanced,,35000,0,0,0,10.307392473,48.475409836,5.6279736507,0,0,3.3129051576,122770
0,OTHER,elementary,Corporate,86179,0,1,0,12.91922043,36.079452055,8.5095890411,1,1,0.728243132,122774
0,2NDFL,high,,24343,0,0,,,44.049180328,0.5628415301,,,10.192679093,122778
0,OTHER,elementary,Corporate,17376,0,1,,,27.682191781,0.501369863,,,3.3780821918,122780
0,OTHER,elementary,Corporate,107915,0,1,,,39.476712329,0.932644659,,,13.542465753,122784
0,2NDFL,elementary,,21398,0,0,,,27.994520548,0.5260273973,,,7.2657534247,122786
0,2NDFL,advanced,,21750,0,0,,,48.904109589,1.1559323303,,,3.8657534247,122790
0,OTHER,elementary,,65000,0,0,,,29.888397335,1.0575342466,,,8.6684931507,122793
0,OTHER,elementary,Corporate,32789,0,1,,,34.159308331,4.3306010929,,,11.44971929,122796
0,OTHER,high,Corporate,17557,0,1,0,2,30.650722359,10.94661277,1,1,9.90551688,122798
0,2NDFL,elementary,,23972,0,0,,,25.249696834,0.4737405494,,,5.2114454675,122801
0,2NDFL,elementary,,44241,0,0,,,34.241500112,11.427801482,,,4.587431694,122802
0,OTHER,elementary,,35000,0,0,1,0.5071908602,31.961748634,2.5430421439,0,0,9.8882476233,122805
0,OTHER,advanced,,25000,0,0,1,0.3740815412,39.193899244,14.813077326,0,0,8.6514334905,122811
0,2NDFL,elementary,,42285,0,0,0,28.410976703,42.691152032,22.814439704,0,0,9.7514260049,122813
0,OTHER,elementary,,30450,0,0,0,8.7963933692,48.030054645,12.530054645,0,1,3.0226588817,122826
0,OTHER,high,Corporate,34831,0,1,,,30.709589041,1.7150684932,,,10.649315068,122836
0,OTHER,elementary,,60000,0,0,1,0.5314516129,39.048536567,0.2240437158,0,0,8.8814132794,122838
0,OTHER,elementary,Corporate,20320,0,1,,,33.706849315,3.5917808219,,,10.701369863,122866
0,2NDFL,elementary,,22838,0,0,0,7.6971998208,25.756164384,3.1397260274,1,1,5.7095890411,122875
0,OTHER,advanced,Corporate,17828,0,1,0,0.4067204301,36.279452055,0.6434164234,1,1,4.572378172,122876
0,OTHER,elementary,,50000,0,0,0,73.702195341,45.400905756,24.279452055,1,1,0.3452054795,122878
0,OTHER,advanced,Corporate,69876,0,1,0,1.0870967742,35.246575342,1.9643835616,1,1,10.254794521,122888
0,OTHER,elementary,,150000,0,0,4,1.1128584229,42.017486339,0.5081967213,0,1,9.7078972977,122894
0,OTHER,elementary,Corporate,21061,0,1,0,10.466778674,25.503705367,1.487267011,0,0,4.8598697507,122897
0,OTHER,elementary,,120000,0,0,,,49.224470394,5.1561643836,,,4.202739726,122900
0,2NDFL,beginner,,17400,0,0,0,,51.904371585,4.0655737705,0,0,6.8827681713,122901
0,OTHER,elementary,Corporate,582450,0,1,,,38.564383562,17.081503107,,,13.264563216,122902
0,OTHER,advanced,Corporate,13963,0,1,0,0.4687275986,37.266981061,0.5273224044,0,0,9.5108166779,122904
0,2NDFL,high,,69600,0,0,,,31.389041096,2.3205479452,,,10.747945205,122907
0,OTHER,advanced,Corporate,13560,0,1,0,,31.642076503,2.9833445617,0,0,8.3230705891,122909
0,2NDFL,elementary,,20536,0,0,0,18.117585125,51.237023729,25.31921551,0,0,5.9603114006,122912
0,OTHER,high,,15000,0,0,0,14.955085125,35.745205479,5.997260274,1,1,12.364383562,122914
0,2NDFL,elementary,,23708,0,0,,,46.15890411,4.7552511416,,,1.1432292836,122927
0,2NDFL,elementary,,41103,0,0,1,0.5707437276,28.754165731,3.737704918,0,0,8.4480874317,122929
0,OTHER,elementary,Corporate,25484,0,1,1,0.6623207885,43.723287671,0.9925518377,0,0,7.6657534247,122934
0,2NDFL,elementary,,57369,0,0,0,,39.619178082,1.7260273973,0,0,11.97260274,122938
0,2NDFL,elementary,,65947,0,0,0,-6.241017025,34.98630137,11.063013699,1,1,10.457534247,122944
0,OTHER,elementary,,100000,0,0,1,0.7582885305,33.53982334,4.8797814208,0,0,9.737083614,122953
0,OTHER,elementary,,40000,0,0,1,1.8886424731,29.871330189,8.4672131148,0,0,4.9043715847,122955
0,OTHER,elementary,Corporate,53707,0,1,,,31.329171345,0.4836065574,,,6.8031439479,122957
0,2NDFL,elementary,,63805,0,0,0,11.468570789,38.849315068,4.5116775208,0,1,9.7808219178,122963
0,OTHER,elementary,,100000,1,0,1,0.6625448029,41.265753425,1.6602739726,0,0,8.9894977169,122976
0,2NDFL,elementary,,18431,0,0,1,0.4969310036,40.191780822,6.7917808219,1,1,0.2082191781,122981
0,2NDFL,advanced,,13619,0,0,,,43.934246575,11.063013699,,,10.632876712,122991
0,2NDFL,advanced,,10500,0,0,,,47.243835616,1.2088030541,,,2.202739726,122997
0,OTHER,elementary,Corporate,26913,0,1,,,26.183337076,0.3066247474,,,2.5312822816,123002
0,OTHER,elementary,Corporate,20798,0,1,,,34.032465005,0.643423909,,,7.9918032787,123004
0,OTHER,elementary,Corporate,25370,0,1,,,25.31515832,1.1840107792,,,3.7753424658,123011
0,2NDFL,advanced,,25290,0,0,1,0.9902329749,50.706849315,9.3753424658,0,0,5.6246575342,123013
0,OTHER,elementary,,77000,0,0,2,0.6595206093,40.265753425,17.534246575,1,1,9.9863013699,123018
0,OTHER,elementary,Corporate,64657,0,1,0,51.380689964,32.008219178,5.8082191781,1,1,10.97260274,123019
0,OTHER,elementary,Corporate,20434,0,0,0,4.4383064516,29.217583651,5.8520547945,1,1,8.9908076952,123025
0,OTHER,elementary,,100000,0,0,0,84.922289427,37.624687477,8.5260273973,1,1,12.493150685,123028
0,OTHER,elementary,Corporate,31328,0,1,1,1.1762544803,42.709589041,0.5171420016,0,0,9.4328767123,123033
0,OTHER,advanced,,25000,0,0,0,6.952016129,38.768350924,4.719035856,0,0,12.962871472,123038
0,OTHER,elementary,Corporate,52223,0,1,0,10.501120072,29.745205479,9.0468747661,0,0,9.698630137,123051
0,OTHER,elementary,,24000,0,0,1,0.339359319,28.314784041,4.5716146418,0,0,8.0191780822,123054
0,2NDFL,elementary,,24101,0,0,0,19.279637097,29.077116551,4.3551912568,0,0,8.587431694,123056
0,2NDFL,elementary,,27204,0,0,1,2.7002912186,35.323287671,11.391780822,1,1,7.2356164384,123059
0,2NDFL,advanced,,40766,0,0,0,10.857862903,40.801122839,10.849315068,0,0,9.3068493151,123060
0,2NDFL,advanced,Corporate,10413,0,0,,,48.892289842,4.7447488584,,,2.7561643836,123068
0,OTHER,elementary,,50000,0,0,0,14.729950717,28.992229957,1.0632682087,0,0,8.2818474437,123073
0,OTHER,elementary,,30000,0,0,0,0.9197580645,27.099842803,2.036829104,0,0,7.0313496519,123076
0,2NDFL,elementary,,25365,0,0,0,0.2764784946,26.814102852,0.3797814208,1,1,5.4305412082,123084
0,OTHER,advanced,,40000,0,0,,,47.695890411,10.909589041,,,2.4630136986,123085
0,2NDFL,advanced,,15856,0,0,0,46.497087814,50.545205479,7.3397260274,0,0,5.4740324875,123088
0,OTHER,advanced,Corporate,21426,0,1,,,28.916655438,2.9890410959,,,2.7095890411,123089
0,2NDFL,elementary,,37246,0,0,,,31.065753425,4.5805000374,,,9.2389699828,123105
0,OTHER,advanced,,20000,0,0,1,0.9871415771,52.786885246,9.5430421439,0,0,7.6635900891,123107
0,OTHER,elementary,,42674,0,0,0,34.275739247,29.241500112,1.4250617561,1,1,1.5319110712,123109
0,2NDFL,elementary,,33060,0,0,,,47.873972603,2.4219178082,,,2.602739726,123114
0,OTHER,elementary,,35000,0,0,0,15.313821685,33.994116326,9.4817875589,0,0,10.174938244,123121
0,OTHER,elementary,Corporate,48696,0,1,,,26.301369863,0.5068493151,,,6.2904109589,123123
0,OTHER,elementary,Corporate,25964,0,1,0,30.186267921,48.589041096,9.9643835616,1,1,3.5123287671,123124
0,OTHER,elementary,Corporate,69640,0,1,0,14.340277778,45.207081368,0.5824238341,0,1,0.1530054645,123125
0,2NDFL,advanced,,20489,0,0,0,1362.4675403,39.621917808,7.1232876712,1,1,11.805479452,123135
0,2NDFL,elementary,,25549,0,0,0,15.371393369,31.512732989,9.4908151808,0,0,0.9620480575,123136
0,OTHER,elementary,Corporate,21347,0,0,,,31.684931507,3.1260273973,,,9.9260273973,123142
0,OTHER,elementary,Corporate,24557,0,1,0,3.2090949821,26.95890411,5.8109589041,0,0,6.7232876712,123148
0,2NDFL,advanced,,10909,0,0,1,0.9816532258,55.234972678,4.9146567857,0,0,8.3804102103,123156
0,OTHER,elementary,,70000,0,0,,,35.265753425,9.0246575342,,,10.942465753,123160
0,2NDFL,elementary,,80550,0,0,,,38.076712329,3.2301369863,,,10.926027397,123166
0,OTHER,high,Corporate,41655,0,1,0,0.4117607527,29.981877386,5.781877386,1,1,8.3278688525,123171
0,OTHER,advanced,Corporate,12749,0,1,0,2.2782482079,47.78630137,18.808219178,,,2.7095890411,123186
0,2NDFL,elementary,,27063,0,0,,,34.947945205,2.3123287671,,,9.5150684932,123190
0,OTHER,elementary,Corporate,27029,0,1,0,23.634184588,25.454891833,1.4685904634,0,0,4.8278688525,123191
0,2NDFL,advanced,,30450,0,0,0,39.630286738,46.671966465,4.349726776,0,0,1.5103226289,123192
0,OTHER,elementary,,26000,0,0,1,0.6037410394,41.561643836,9.3182798114,1,1,12.984946478,123197
0,OTHER,advanced,Corporate,15445,0,1,0,7.1487679211,29.326603788,4.5409836066,0,1,7.8114754098,123199
0,OTHER,elementary,Corporate,63280,0,1,1,0.8846550179,38.378082192,1.6301369863,0,0,11.17260274,123211
0,OTHER,advanced,Corporate,49253,0,1,0,22.277329749,42.583965866,1.0195823041,0,0,11.131911071,123216
0,OTHER,elementary,,80000,0,0,,,38.597035706,10.081967213,,,8.4408713227,123217
0,2NDFL,beginner,,113254,0,0,,,39.38630137,5.1965715997,,,10.331506849,123218
0,OTHER,elementary,,60000,0,0,1,0.5382616487,32.899333782,3.6602739726,0,0,10.482191781,123221
0,OTHER,elementary,Corporate,48045,0,1,,,41.288240138,2.495890411,,,11.452054795,123224
0,2NDFL,high,,10988,0,0,,,37.935855977,0.5796915937,,,11.122157347,123227
0,OTHER,elementary,Corporate,51274,0,1,0,39.790681004,30.109589041,2.4767123288,0,0,9.1838086683,123245
0,OTHER,elementary,Corporate,15049,0,1,0,27.405398746,29.044292237,0.6044015271,,,8.2218878659,123252
0,2NDFL,elementary,,,0,1,0,0.3118055556,25.293150685,2.1534246575,0,0,5.000748559,123253
0,OTHER,elementary,Corporate,50879,0,1,2,1.7292562724,40.702762183,4.5442922374,0,0,12.24647803,123255
0,OTHER,elementary,Corporate,25084,0,1,0,0.5681899642,25.764383562,0.5442922374,0,0,5.7397260274,123256
0,OTHER,elementary,Corporate,47770,0,1,2,0.5702956989,29.140302418,0.3551912568,0,0,6.258110637,123261
0,OTHER,elementary,,200000,0,0,0,1.0795250896,56.030136986,7.2164383562,1,1,10.939726027,123263
0,OTHER,advanced,Corporate,12862,0,1,,,38.321595928,20.024590164,,,8.3961748634,123265
0,2NDFL,elementary,Corporate,13105,0,0,,,35.145205479,5.0803877536,,,9.9835616438,123266
0,OTHER,elementary,,15000,0,0,,,35.082191781,0.6812785388,,,5.7835616438,123268
0,OTHER,elementary,Corporate,19146,0,1,1,0.9885304659,26.407081368,6.2783142451,0,0,6.3906430122,123270
0,OTHER,elementary,,30172,0,0,0,12.240972222,33.046672655,4.0491803279,1,1,9.6220151209,123281
0,OTHER,elementary,Corporate,40000,0,1,1,1.2495519713,40.196856052,2.1146642713,0,0,10.111924545,123290
0,OTHER,elementary,,37500,0,0,1,0.8884632616,38.410958904,16.640182648,0,0,11.191780822,123293
0,2NDFL,elementary,Corporate,34848,0,1,,,28.385874691,0.9091623625,,,7.9071038251,123306
0,OTHER,advanced,Corporate,22787,0,1,,,44.944412007,8.0409836066,,,9.9170147466,123310
0,2NDFL,elementary,Corporate,34472,0,1,0,0.8941084229,41.064308706,13.121685755,1,2,11.249315068,123318
0,OTHER,elementary,,45000,0,0,,,35.953424658,8.0904109589,,,9.1401826484,123321
0,OTHER,elementary,Corporate,37662,0,1,1,0.4742159498,42.629732764,1.4817875589,1,1,8.185897148,123327
0,OTHER,elementary,,40000,0,0,0,8.9902329749,31.93442623,1.1897746837,0,0,7.2637472865,123334
0,2NDFL,advanced,Corporate,12866,0,1,0,,43.123384984,0.5409836066,,,10.772700052,123335
0,2NDFL,elementary,,18305,0,0,1,0,36.687671233,19.01369863,1,1,0.0493150685,123338
0,OTHER,advanced,,30000,0,0,1,1.5335125448,28.330601093,6.1820495546,0,0,5.9491728423,123345
0,2NDFL,elementary,,98075,0,0,,,41.797799236,1.6857773785,,,11.84109589,123348
0,2NDFL,advanced,,19452,0,0,,,37.589931881,15.833333333,,,10.43924695,123349
0,OTHER,advanced,,25000,0,0,0,,41.905509394,9.9055093944,,,10.527427203,123350
0,OTHER,elementary,Corporate,14195,0,1,0,,25.700232053,1.9194101355,0,0,4.5276293136,123361
0,OTHER,elementary,,40000,0,0,0,3.5983870968,42.443408938,0.2790253762,0,0,9.3228609926,123368
0,OTHER,elementary,,24000,0,0,0,10.472647849,36.941612396,4.3835616438,1,1,10.4,123371
0,OTHER,advanced,,30000,0,0,0,1.5386200717,39.091623625,2.3108017067,0,1,11.086144172,123381
0,2NDFL,advanced,,21780,0,0,1,1.9821460573,47.989071038,2.5546522943,0,0,2.9272550341,123383
0,2NDFL,advanced,,10770,0,0,0,1.1736111111,30.203787709,0.3360655738,0,0,9.9873493525,123385
0,OTHER,advanced,Corporate,28728,0,1,1,0.6021953405,42.652054795,6.4054794521,1,1,9.4602739726,123388
0,2NDFL,elementary,,20423,0,0,0,8.9855062724,26.857534247,4.0246575342,1,1,6.8191780822,123396
0,2NDFL,elementary,,20423,0,0,0,8.9855062724,26.857534247,4.0246575342,1,1,6.8191780822,123397
0,OTHER,elementary,,55000,0,0,1,1.3075268817,45.089774684,1.3527883824,1,1,0.0163934426,123402
0,OTHER,high,Corporate,18958,0,1,0,,25.265117149,3.5273224044,0,0,4.6651171495,123408
0,OTHER,elementary,,23000,0,0,0,5.5641577061,35.948087432,6.4149112958,1,1,2.8916236245,123425
0,2NDFL,advanced,,10345,0,0,1,0.571796595,50.684931507,33.110038177,1,1,4.9624971929,123428
0,OTHER,high,,25000,0,0,1,0.9830421147,51.339980537,7.6577887566,0,0,3.7098435512,123438
0,2NDFL,elementary,,80102,0,0,0,13.666061828,32.115068493,4.9923796691,0,0,9.5178082192,123443
0,2NDFL,elementary,,80102,0,0,0,13.666061828,32.115068493,4.9923796691,0,0,9.5178082192,123444
0,2NDFL,elementary,,25729,0,0,,,29.608832996,1.1416198817,,,0.9312373681,123445
0,2NDFL,elementary,,41499,0,0,,,38.58630137,5.3100082341,,,0.0520547945,123451
0,OTHER,elementary,,40000,0,0,1,1.0471102151,52.847144247,9.9123287671,0,0,7.7561643836,123454
0,OTHER,elementary,,80000,0,0,1,0.2692428315,45.09606258,13.564383562,1,1,0.0383561644,123458
0,OTHER,advanced,Corporate,41227,0,1,0,,28.915637398,7.211527809,0,0,8.7540983607,123477
0,OTHER,elementary,,30000,0,0,0,13.401680108,43.249883973,18.126596302,0,0,9.4334456172,123478
0,2NDFL,elementary,,46293,0,0,0,0.6303763441,26.578082192,1.495890411,1,1,6.5726027397,123488
0,2NDFL,elementary,Corporate,21750,0,1,0,,25.077109065,3.1894378322,,,4.4918032787,123491
0,OTHER,elementary,,25000,0,0,,,29.064308706,1.8712328767,,,9.0069316566,123492
0,OTHER,elementary,,55000,0,0,0,,34.054001048,4.1256830601,0,0,10.243042144,123495
0,2NDFL,advanced,,35487,0,0,0,,27.145205479,5.9068493151,1,1,6.5534246575,123496
0,OTHER,high,Corporate,25010,0,1,1,0.7640456989,32.808743169,1.309993263,0,0,1.9784864137,123501
0,OTHER,high,Corporate,25010,0,1,1,0.7640456989,32.808743169,1.309993263,0,0,1.9784864137,123502
0,OTHER,high,,20000,0,0,,,30.726027397,1.2935025077,,,0.0547945205,123509
0,OTHER,elementary,,46546,0,1,1,1.1439292115,36.902215735,5.8164383562,0,0,9.5890410959,123510
0,OTHER,elementary,,50000,0,0,1,0.305734767,38.628797066,14.327427203,,,11.612021858,123514
0,2NDFL,advanced,,9511,0,0,0,3.1834229391,48.601931282,3.0767123288,2,2,3.5287671233,123517
0,OTHER,advanced,Corporate,17975,0,1,1,1.1815860215,28.831536792,4.1612021858,0,1,7.5683060109,123518
0,OTHER,advanced,,20000,0,0,1,0.6686155914,55.934246575,4.1123287671,0,0,9.4904109589,123520
0,2NDFL,elementary,,37496,0,0,,,32.232240437,1.0642263642,,,9.3053222547,123522
0,2NDFL,high,,19484,0,0,,,25.240459615,0.8048431769,,,5.1308705741,123529
0,OTHER,high,,62300,0,0,,,41.434276518,14.075372408,,,9.5411258328,123533
0,OTHER,advanced,Corporate,13817,0,1,,,41.775342466,0.295890411,,,10.816438356,123537
0,OTHER,elementary,,25000,0,0,1,0.9266353047,33.027898795,6.2575342466,0,0,7.7835616438,123538
0,OTHER,elementary,,53000,0,0,0,1.6004256272,29.361643836,0.6265214462,0,0,9.2194176211,123542
0,2NDFL,high,,87885,0,0,,,28.276712329,3.0191780822,,,8.2465753425,123544
0,OTHER,elementary,Corporate,44436,0,1,0,18.314829749,30.973006962,0.3306010929,0,0,10.42232203,123545
0,2NDFL,elementary,,73379,0,0,1,0.5073700717,34.263013699,13.080702148,2,2,9.9178082192,123546
0,2NDFL,elementary,,39299,0,0,,,30.591780822,4.7552511416,,,7.7753424658,123553
0,OTHER,elementary,Corporate,33144,0,1,,,35.169960326,9.2987274497,,,8.2049180328,123564
0,OTHER,advanced,,15000,0,0,1,0.7956989247,41.680500037,25.951732914,0,0,4.8257055169,123565
0,OTHER,advanced,,24685,0,0,0,1.9230510753,27.003308631,1.8772812336,0,0,6.9786510966,123571
0,OTHER,elementary,,45000,0,0,0,16.214941756,42.021917808,4.796347032,1,1,9.8876712329,123572
0,OTHER,elementary,,90000,0,0,1,-0.622446237,39.123287671,6.0684931507,1,1,10.098630137,123573
0,2NDFL,advanced,,23164,0,0,,,45.249786661,1.3044314694,,,0.2191780822,123581
0,2NDFL,elementary,,24075,0,0,0,6.300672043,27.457534247,9.5589041096,0,0,7.397260274,123586
0,OTHER,advanced,Corporate,23385,0,1,0,22.792316308,27.315068493,0.5493300397,0,0,5.9945205479,123598
0,OTHER,elementary,,50000,0,0,0,19.666801075,33.339089752,5.818541807,0,0,8.174863388,123602
0,2NDFL,elementary,,25194,0,0,,,35.287671233,9.3153604312,,,6.6767123288,123607
0,OTHER,elementary,,35000,0,0,1,1,52.820577888,4.1202185792,0,0,7.4424956958,123610
0,OTHER,elementary,,27000,0,0,2,0.4084229391,26.915068493,1.8575342466,0,1,6.8575342466,123619
0,OTHER,elementary,,27000,0,0,2,0.4084229391,26.915068493,1.8575342466,0,1,6.8575342466,123620
0,OTHER,elementary,Corporate,31941,0,1,3,0.828046595,29.432876712,4.5442922374,0,0,8.4131446965,123622
0,OTHER,elementary,Corporate,31941,0,1,3,0.828046595,29.432876712,4.5442922374,0,0,8.4131446965,123625
0,OTHER,elementary,,63000,0,0,0,50.444108423,30.682191781,8.0383561644,1,1,6.0767123288,123632
0,2NDFL,elementary,,26937,0,0,1,1.4728718638,55.82739726,10.142465753,1,1,10.257534247,123637
0,OTHER,advanced,,32237,0,0,1,0.6599462366,49.575342466,1.197260274,0,0,4.5576839584,123647
0,OTHER,advanced,Corporate,18742,0,0,,,52.326027397,29.030136986,,,7.2438356164,123651
0,2NDFL,elementary,,,0,0,0,15.206451613,25.857534247,0.3287671233,1,1,5.7835616438,123652
0,OTHER,advanced,,15000,0,0,0,7.9211021505,49.248521596,10.204685979,0,0,3.6202185792,123654
0,OTHER,elementary,,70000,0,0,2,-0.824910394,52.886975073,9.1192155101,1,1,7.3890410959,123656
0,OTHER,elementary,,20200,0,0,,,27.02605734,1.160303915,,,6.9411258328,123658
0,2NDFL,elementary,,48169,0,0,2,0.5694668459,29.208398832,6.7424657534,0,0,5.7342465753,123660
0,2NDFL,beginner,,53910,0,0,2,0.7225582437,30.148341942,5.7866981061,0,0,9.57025975,123663
0,OTHER,elementary,Corporate,32223,0,1,0,2.828561828,43.808615914,0.6038251366,0,0,5.4223145445,123672
0,OTHER,elementary,Corporate,55601,0,1,1,0.4105510753,31.396174863,1.7937270754,0,0,9.9992065274,123682
0,OTHER,advanced,,25000,0,0,,,25.904109589,0.3452054795,,,4.5397260274,123688
0,OTHER,advanced,Corporate,27000,0,0,,,52.528767123,13.030136986,,,7.4547945205,123695
0,2NDFL,elementary,,16945,0,0,,,27.849315068,2.1589041096,,,7.0767123288,123696
0,OTHER,advanced,Corporate,18000,0,1,1,2.4052643369,30.897993862,4.7363500262,0,0,10.769226739,123698
0,2NDFL,advanced,,16251,0,0,0,1.5359767025,32.158469945,12.174863388,0,1,8.8553634254,123704
0,2NDFL,elementary,,40189,0,0,1,0.6039874552,51.127973651,6.5690695411,0,1,5.9937270754,123707
0,2NDFL,advanced,,13264,0,0,,,44.303316116,0.5416722809,,,2.7142750206,123709
0,2NDFL,elementary,,83709,0,0,0,17.405533154,35.54286249,4.6038251366,0,0,9.0990268733,123722
0,OTHER,elementary,Corporate,36000,0,0,0,0.6680555556,47.142465753,7.2904109589,1,1,0.9878059735,123735
0,OTHER,advanced,,28000,0,0,0,0.2794354839,40.64837937,21.835616438,0,0,10.569863014,123742
0,OTHER,elementary,,50000,0,0,1,1.3709229391,26.274541508,6.2718017816,0,0,6.219746987,123744
0,2NDFL,elementary,,36552,0,0,0,48.247468638,32.877445917,5.1514185194,0,0,9.9021034509,123745
0,OTHER,advanced,,100000,0,0,2,0.9854166667,40.68579235,0.543715847,0,0,9.3375552062,123747
0,OTHER,advanced,Corporate,15570,0,1,0,,29.482191781,1.4712328767,0,0,9.1538438506,123758
0,2NDFL,elementary,,17937,0,0,0,17.727800179,39.125233925,3.9371584699,0,0,10.464959952,123763
0,OTHER,elementary,,18000,0,0,1,1,42.126027397,1.3808219178,0,0,10.057534247,123765
0,2NDFL,elementary,,29135,0,0,,,47.493150685,11.926027397,,,2.4410958904,123771
0,2NDFL,elementary,,41291,0,0,0,1361.5704525,25.663013699,0.9438880156,2,2,5.5671232877,123774
0,2NDFL,advanced,,,0,1,0,0.4099238351,38.665753425,0.7498989445,1,1,10.293150685,123779
0,OTHER,advanced,Corporate,28954,0,1,,,37.022007635,1.8191780822,,,10.646575342,123797
0,OTHER,elementary,,50000,0,0,,,49.641777079,0.7287671233,,,4.5890410959,123799
0,2NDFL,elementary,,47395,0,0,,,38.383561644,2.9835616438,,,11.769863014,123800
0,OTHER,elementary,,10106,0,0,0,,45.753424658,0.6832098211,0,0,0.6394939741,123803
0,OTHER,elementary,,50000,0,0,0,5.1103718638,31.183561644,4.9457893555,0,0,9.9917808219,123809
0,OTHER,elementary,Corporate,39250,0,1,1,1,26.234276518,2.360303915,0,0,6.1356463807,123812
0,OTHER,elementary,Corporate,69640,0,1,0,13.75656362,45.15790104,0.5332435063,0,0,0.1038251366,123816
0,OTHER,elementary,,35000,0,0,0,6.5047491039,30.288719216,3.2037877087,0,0,9.0750205854,123823
0,OTHER,elementary,Corporate,86320,0,1,,,31.216438356,0.5529755221,,,3.0438356164,123828
0,OTHER,elementary,,38000,0,0,1,-0.180085125,55.446575342,7.7726027397,1,1,10.268493151,123830
0,OTHER,advanced,,30000,0,0,0,16.918772401,29.97260274,1.6164383562,1,1,4.6517478853,123833
0,OTHER,high,Corporate,20000,0,1,,,25.58655588,0.7431693989,,,5.3125832772,123834
0,2NDFL,elementary,,34600,0,0,,,48.987401752,17.769863014,,,3.9726027397,123837
0,2NDFL,elementary,,,0,1,0,33.94952957,46.545602216,4.6994535519,0,0,1.5154652294,123842
0,2NDFL,elementary,,10522,0,0,0,0.9871191756,27.936986301,0.43500262,0,0,7.8904109589,123844
0,OTHER,elementary,,45000,0,0,0,55.562477599,38.871232877,0.4456621005,0,0,9.6301369863,123845
0,OTHER,advanced,,21000,0,0,1,0.9205421147,48.232240437,8.6912568306,0,0,2.7620405719,123847
0,OTHER,elementary,Corporate,30000,0,0,,,28.869892956,11.907103825,,,2.3383861067,123859
0,2NDFL,elementary,,31674,0,0,0,42.956944444,43.906849315,4.6401826484,0,0,9.5178082192,123862
0,OTHER,elementary,Corporate,35000,0,0,1,1.3129032258,33.904843177,7.7048431769,0,0,10.351418519,123865
0,OTHER,advanced,Corporate,15618,0,1,1,0.4044354839,29.480492552,2.3626843327,0,0,8.7791226888,123868
0,2NDFL,beginner,,,0,1,0,0.3421146953,35.778172019,6.7151583202,0,0,13.31515832,123873
0,2NDFL,elementary,,37818,0,0,0,4.9868055556,32.587431694,0.8722733738,1,1,2.0366569354,123874
0,OTHER,advanced,Corporate,15000,0,1,0,8.0823252688,26.072445542,0.3551912568,0,0,5.9957332136,123887
0,OTHER,elementary,,20000,0,0,,,45.723287671,21.975342466,,,0.6322104948,123895
0,OTHER,elementary,,70000,0,0,1,0.4331541219,29.745205479,5.9123287671,0,0,2.8383561644,123898
0,OTHER,elementary,,70000,0,0,1,0.4331541219,29.745205479,5.9123287671,0,0,2.8383561644,123900
0,OTHER,elementary,,80000,0,0,1,1.110797491,30.043835616,7.8246575342,0,0,9.9479452055,123903
0,OTHER,advanced,Corporate,27950,0,1,0,5.3109543011,27.122494199,6.8759188562,0,0,5.6868777603,123907
0,OTHER,elementary,,130000,0,0,0,1.1448252688,33.830136986,2.4109589041,0,0,9.8684931507,123908
0,OTHER,elementary,,130000,0,0,0,1.1448252688,33.830136986,2.4109589041,0,0,9.8684931507,123909
0,OTHER,advanced,,30000,0,0,,,39.783561644,10.339726027,,,11.865753425,123911
0,OTHER,advanced,Corporate,22624,0,0,,,29.346702597,3.3123287671,,,8.2301369863,123912
0,OTHER,elementary,,50000,0,0,1,0.5320340502,47.41369863,5.695890411,0,0,2.0273972603,123915
0,OTHER,elementary,,22000,0,0,0,0.9862903226,45.726281907,2.4331312224,0,0,0.6666666667,123923
0,OTHER,advanced,,40000,0,0,0,14.337119176,46.335638895,9.4918032787,0,0,1.2452279362,123930
0,OTHER,elementary,Corporate,81478,0,1,0,9.8282930108,58.580821918,4.7149936372,1,1,9.9342465753,123931
